id;ubigeo_colegio_dpto;ubigeo_colegio_prov;ubigeo_colegio_dist;pais_colegio;fecha_egreso_colegio;sexo;fecha_nacimiento;especialidad_de_postulacion;fecha_postulacion;modalidad;ubigeo_direccion_dpto;ubigeo_direccion_prov;ubigeo_direccion_dist;pais_nacimiento;ubigeo_nacimiento_dpto;ubigeo_nacimiento_prov;ubigeo_nacimiento_dist;calificacion_final_postulante;estado_admitido
a3c5cb349f827958b54c3472a6934844;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2016;M;2000;ARQUITECTURA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;14.387;SI
83ce412c8050d46d9f6a2e174c9f9c71;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2014;F;1998;INGENIERIA ESTADISTICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LIMA;12.068;SI
0e4563ad9ab20f51e1539dd1350b5b04;LA LIBERTAD;TRUJILLO;TRUJILLO;PERU;2017;M;2001;INGENIERIA DE MINAS;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;LA LIBERTAD;CHEPEN;CHEPEN;15.105;SI
24a6a5c3597fe67f0130f0ff04f153e0;LIMA;LIMA;SANiSIDRO;PERU;2015;M;1998;INGENIERIA ESTADISTICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;MIRAFLORES;PERU;LIMA;LIMA;MIRAFLORES;11.102;SI
26bd57a1e364a51c9879ae5659fc28ca;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2015;M;1999;INGENIERIA ESTADISTICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;JUNIN;CHANCHAMAYO;CHANCHAMAYO;12.6;SI
fcefdf5d6379eb7c7e723a4ab35da8d2;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2017;M;2001;INGENIERIA MECANICA-ELECTRICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SANTA ANITA;PERU;LIMA;LIMA;SANTIAGO DE SURCO;14.886;SI
cc6d72fddeb5bd424522c88b62393241;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2015;M;1999;INGENIERIA MECANICA-ELECTRICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;14.644;SI
cfecbbfaa6194213acfa0080b3894404;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2013;M;1996;INGENIERIA METALURGICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;ANCASH;HUARI;SAN MARCOS;13.92;SI
0da38fc41fd9de3a7e0ad1ea68559e82;APURIMAC;ABANCAY;ABANCAY;PERU;2015;M;1999;INGENIERIA DE SISTEMAS;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;APURIMAC;ABANCAY;ABANCAY;14.904;SI
71074dd23ff45d5fdb13e65c1917c879;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2017;M;2001;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;LIMA;15.685;SI
2eb646e15ff7b8bb12c0fabb419075c2;CUSCO;LA CONVENCION;PICHARI;PERU;2017;M;2001;INGENIERIA ECONOMICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;CUSCO;LA CONVENCION;PICHARI;15.363;SI
70a32f08c6dd006f70d27b34783e22d6;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2016;M;2000;INGENIERIA MECATRONICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;CALLAO;PROV. CONST. DEL CALLAO;CARMEN DE LA LEGUA REYNOSO;16.666;SI
63fc6cb8da2f92a23a73a659223f5230;;;;;2010;F;1994;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO1 TRASLADO EXTERNO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN BORJA;8.623;NO
f46459fa0a219bdd126dbc8d5b023f84;LIMA;LIMA;CARABAYLLO;PERU;2015;M;1997;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LORETO;MAYNAS;IQUITOS;7.124;NO
4f65379e77f5c4a88b1f99a4dedce160;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2016;F;2000;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;11.083;NO
1354104faa639e3f4f12dac477f25803;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2015;M;1999;INGENIERIA MECANICA-ELECTRICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;HUAURA;HUACHO;14.048;SI
114ba290d48051948628d0a56ba5e2eb;LIMA;LIMA;SANTA ANITA;PERU;2013;M;1995;INGENIERIA ELECTRONICA;2018;ORDINARIO;LIMA;LIMA;SANTA ANITA;PERU;LIMA;LIMA;SANTA ANITA;10.304;NO
f9d5345ae8c1fbcc05b55e2e4434f663;LIMA;LIMA;PUENTE PIEDRA;PERU;2017;F;2001;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;LIMA;3.989;NO
f8021f03c32a190bc39c2cd5588b231c;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2017;M;2001;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LIMA;6.091;NO
434f0206cdc3e072c9ecd4cb944da8de;LIMA;LIMA;ATE;PERU;2015;M;1998;INGENIERIA AMBIENTAL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;LIMA;LIMA;ATE;5.651;NO
e4e4fe1edb38aa3455df9f8096e97a65;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2017;M;2001;INGENIERIA AMBIENTAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;CALLAO;PROV. CONST. DEL CALLAO;BELLAVISTA;10.255;NO
398f925b18ad227222afc9235c4ac3ee;LIMA;LIMA;LA MOLINA;PERU;2017;M;2000;INGENIERIA MECANICA-ELECTRICA;2018;ORDINARIO;LIMA;LIMA;LA MOLINA;PERU;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;4.109;NO
07b311b94afd2587016f842506ec0aaa;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2016;M;2000;INGENIERIA DE SISTEMAS;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;PUEBLO LIBRE;5.736;NO
9897462bb71817616b66f1f8aa188a4f;;;;;2011;F;1995;INGENIERIA DE HIGIENE Y SEGURIDADiNDUSTRIAL;2018;EXTRAORDINARIO1 TRASLADO EXTERNO;LIMA;LIMA;PUENTE PIEDRA;PERU;LIMA;OYON;OYON;12.285;SI
ad44366ad3eb6e5695267c6c7b38ec36;LIMA;LIMA;LOS OLIVOS;PERU;2017;M;2000;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;JESUS MARIA;12.639;NO
79166b0453305039a581f8fdbe38318f;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2015;F;1999;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;CHORRILLOS;5.596;NO
2bd753df71277bf97295e3805234f44f;LIMA;CANETE;SAN VICENTE DE CANETE;PERU;2017;M;2000;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;LINCE;PERU;LIMA;CANETE;NUEVOiMPERIAL;3.324;NO
9b74467a49cd72f63c77e2e44ff60dfd;LIMA;LIMA;LOS OLIVOS;PERU;2016;F;1999;INGENIERIA AMBIENTAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;LIMA;9.193;NO
ba492b45c494ec763b5ab2a7ebe61705;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2015;M;1999;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;10.587;NO
d99a42d8621ebf09a270c8d62baeff1f;LIMA;LIMA;PUENTE PIEDRA;PERU;2013;M;1997;INGENIERIA SANITARIA;2018;ORDINARIO;LIMA;LIMA;PUENTE PIEDRA;PERU;LIMA;LIMA;PUENTE PIEDRA;9.662;NO
0f3dab4b74c0d22dc8c8189e15366f7f;TACNA;TACNA;TACNA;PERU;1998;M;1982;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;AREQUIPA;AREQUIPA;AREQUIPA;8.514;NO
d78c0297763eaf88fc3fb85157c50d34;LIMA;LIMA;CARABAYLLO;PERU;2014;M;1997;INGENIERIA GEOLOGICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;HUAROCHIRI;HUAROCHIRI;14.403;SI
0f2acd72c9a1e47ba382d9ab9a25ef3b;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2017;M;2001; FISICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;7.057;NO
01e35d955856ed9f3957d6bf2015ce82;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;1999;INGENIERIA DE TELECOMUNICACIONES;2018;ORDINARIO;LIMA;LIMA;PUENTE PIEDRA;PERU;LIMA;LIMA;LIMA;8.719;NO
0df655b11e0f3f561aa9f3a3365f7242;LIMA;LIMA;CHORRILLOS;PERU;2015;F;2000;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;CHORRILLOS;PERU;CUSCO;CUSCO;SANTIAGO;9.468;NO
7201a86ff1f96da0d3167bf9f2fbb2ac;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2013;M;1997;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;BRENA;11.826;SI
3c3feddd5096642cc8493fc259e010b8;LIMA;LIMA;CARABAYLLO;PERU;2014;M;1997;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;UCAYALI;CORONEL PORTILLO;YARINACOCHA;13.529;SI
56673a0ea6c7b539aecb447afd7d8b1e;LIMA;LIMA;SANTA ANITA;PERU;2015;M;1998;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LA VICTORIA;9.181;NO
782642fa48a8fce1156489f799c1da1d;;;;;2014;F;1998;INGENIERIA ESTADISTICA;2018;EXTRAORDINARIO1 TRASLADO EXTERNO;LIMA;LIMA;LIMA;PERU;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;10.231;NO
4328e46aac9ac1203ef89cde54380509;CAJAMARCA;JAEN;JAEN;PERU;2016;M;2000;MATEMATICA;2018;ORDINARIO;LIMA;LIMA;INDEPENDENCIA;PERU;CAJAMARCA;JAEN;JAEN;17.766;SI
dca81cc2fb6965ea41c671cd43f9fa72;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2017;M;2001;INGENIERIA DE MINAS;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LIMA;14.176;SI
8cb1c7330a8fd0759481e6ac0c684d1f;LIMA;LIMA;RIMAC;PERU;2016;M;2000;MATEMATICA;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;PASCO;PASCO;CHAUPIMARCA;9.547;NO
02e4d9e551723b142718e2a21466eca8;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2014;M;1998;INGENIERIA DE TELECOMUNICACIONES;2018;ORDINARIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2.519;NO
ae8f8ca99eb232ddb9790365950ea82f;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2017;M;2001;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;JESUS MARIA;4.758;NO
9092c2eecd463858073186dc9775f4e9;LIMA;LIMA;LOS OLIVOS;PERU;2016;F;2000;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;10.522;NO
48fc1d0adb13c4eb618cd6eb79f292ab;LIMA;LIMA;CARABAYLLO;PERU;2014;F;1998;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;SAN LUIS;5.343;NO
d1c34b837a084f5a37aabef7ea4a2bb2;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;2000;INGENIERIA ELECTRONICA;2018;ORDINARIO;LIMA;LIMA;EL AGUSTINO;PERU;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;11.629;NO
66cb791ecf0c6a02d8a5ce808eb767be;LIMA;LIMA;COMAS;PERU;2014;M;1997; FISICA;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;COMAS;9.106;NO
6d8e210b771cd1482e1fd6171f0fde5a;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2016;M;2000;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LIMA;7.377;NO
a9bc9381fd1c798f40b9795ba8457e98;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2015;M;1999;INGENIERIA ELECTRICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;10.53;NO
032c9b24fa03b6c5ed1d7c4f724baa0f;LIMA;LIMA;LURIGANCHO;PERU;2017;M;2000;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;LURIGANCHO;PERU;LIMA;LIMA;SANTA ANITA;11.813;SI
33165f0396bb632ee9f9f119673d4787;SAN MARTIN;BELLAVISTA;BELLAVISTA;PERU;2016;M;2000;INGENIERIA GEOLOGICA;2018;ORDINARIO;LIMA;LIMA;INDEPENDENCIA;PERU;LIMA;LIMA;MIRAFLORES;7.425;NO
7e4c7d8eca74d5c2477448840cb52902;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;PERU;2017;M;2001;INGENIERIA DE SISTEMAS;2018;ORDINARIO;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;5.71;NO
c4be8ebd107df47a36b38f2ed38487cd;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;1999;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;JESUS MARIA;9.256;NO
873f18d64e4a109f128000d428f99c69;LIMA;LIMA;SANTA ANITA;PERU;2014;M;1997;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;SANTA ANITA;PERU;LIMA;LIMA;LA VICTORIA;6.121;NO
7ebf357c26525e23f9c7e6205e4980e0;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2016;F;1999;ARQUITECTURA;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;JUNIN;TARMA;PALCA;2.84;NO
d91cd3d78716a20dba6b71d550ae6d21;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2013;M;1997;INGENIERIA MECANICA-ELECTRICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;LIMA;LIMA;EL AGUSTINO;11.888;NO
7d1e972c07c09a6814d78fba09bf8e87;LIMA;LIMA;LOS OLIVOS;PERU;2017;M;2000;INGENIERIA DE SISTEMAS;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;PUEBLO LIBRE;8.417;NO
4b9088878848ad54c032cc0ada5d02da;LIMA;LIMA;PUENTE PIEDRA;PERU;2016;M;2000;INGENIERIA ELECTRICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;EL AGUSTINO;3.656;NO
9d6d27f4fa69869330f218eae335a4c0;LIMA;LIMA;COMAS;PERU;2015;M;1998;INGENIERIA DE MINAS;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;LIMA;4.703;NO
6995660a10d3ab99f09ae235688e222d;LIMA;LIMA;RIMAC;PERU;2015;M;1999;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;INDEPENDENCIA;PERU;LIMA;LIMA;MIRAFLORES;11.268;SI
509c8b1e3e122ba64be591d32d53c914;PUNO;SAN ROMAN;JULIACA;PERU;2016;M;2000;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;SAN MIGUEL;PERU;PUNO;SAN ROMAN;JULIACA;12.254;NO
53f1cf422bf9678c50c7f31c604fc6cf;LIMA;LIMA;LIMA;PERU;1992;M;1976;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;JESUS MARIA;13.305;NO
2fe8f822bc40a65be84cfd779ae92a78;LIMA;LIMA;LOS OLIVOS;PERU;2015;F;1999;INGENIERIA DE MINAS;2018;ORDINARIO;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;4.005;NO
1938ca42e705a734d37a789190db597f;JUNIN;HUANCAYO;EL TAMBO;PERU;2017;F;2001;INGENIERIA AMBIENTAL;2018;ORDINARIO;LIMA;LIMA;LA VICTORIA;PERU;LIMA;LIMA;PUEBLO LIBRE;1.51;NO
1c0b99013db721875e87ce64448e8531;APURIMAC;AYMARAES;CHALHUANCA;PERU;2015;M;1999;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;APURIMAC;AYMARAES;CHALHUANCA;7.921;NO
205a5be227bca63708dee77ebd231ecd;LIMA;LIMA;COMAS;PERU;2015;F;1999;INGENIERIA TEXTIL;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;JESUS MARIA;3.838;NO
fad5e5e1b890b97a7ae5ea5120186bad;LIMA;LIMA;LURIGANCHO;PERU;2013;F;1997;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;LURIGANCHO;PERU;LIMA;LIMA;LURIGANCHO;8.117;NO
95c2c873d0c2db5738987739c68822a9;LIMA;HUAURA;HUACHO;PERU;2017;M;2000;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;LIMA;HUAURA;HUAURA;7.658;NO
9623da9e1a1dac03583924a19da49c92;LIMA;LIMA;LOS OLIVOS;PERU;2011;M;1994;INGENIERIA DE PETROLEO Y GAS NATURAL;2018;ORDINARIO;LIMA;LIMA;LOS OLIVOS;PERU;JUNIN;CONCEPCION;CONCEPCION;6.178;NO
1fe30bc191018bcdd75a7a9d8d043a2a;LIMA;LIMA;CHORRILLOS;PERU;2014;M;1998;INGENIERIA MECANICA-ELECTRICA;2018;ORDINARIO;LIMA;LIMA;CHORRILLOS;PERU;LIMA;LIMA;LIMA;8.573;NO
f972cacfbad03e2fd6a92326906dfda5;LIMA;HUAROCHIRI;SAN ANTONIO;PERU;2010;M;1994;INGENIERIA DE MINAS;2018;ORDINARIO;LIMA;HUAROCHIRI;SAN ANTONIO;PERU;LIMA;LIMA;LIMA;9.909;NO
999ab783427b2d09942fc1c88b3599c3;CUSCO;LA CONVENCION;PICHARI;PERU;2015;M;1998;INGENIERIA PETROQUIMICA;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;CUSCO;LA CONVENCION;PICHARI;8.093;NO
41b6bc885d38707b737d80b06e87f5a3;LIMA;LIMA;SANTA ANITA;PERU;2013;M;1996;INGENIERIA DE SISTEMAS;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);LIMA;LIMA;ATE;PERU;HUANUCO;LEONCIO PRADO;RUPA-RUPA;5.131;NO
09e62367e1419bbecde9df706b191619;LIMA;BARRANCA;BARRANCA;PERU;2015;M;1999;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;MAGDALENA DEL MAR;PERU;LIMA;BARRANCA;BARRANCA;3.041;NO
87f6b35a9aaf87477d5521d3cde4d6d8;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2014;M;1998;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;11.064;NO
67e161fc2dc974e8d51b518ac6fbcbed;LIMA;LIMA;CHORRILLOS;PERU;2016;M;2000;INGENIERIA DE TELECOMUNICACIONES;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);LIMA;LIMA;CHORRILLOS;PERU;LIMA;LIMA;CHORRILLOS;9.474;NO
b108bb90ad7a937aaedd66fa7715e5e4;LIMA;LIMA;LIMA;PERU;2014;M;1998;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;CHORRILLOS;7.207;NO
db2f677ad52584d0081f63d093244fae;AYACUCHO;HUAMANGA;CARMEN ALTO;PERU;2017;M;2001;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;PERU;AYACUCHO;HUAMANGA;AYACUCHO;5.645;NO
8971d207d2e79334f84e387240401b18;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2011;M;1995;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;8.059;NO
1699980c2d464521aee93f1f73d236c8;LIMA;LIMA;PUENTE PIEDRA;PERU;2017;M;2001;INGENIERIA ELECTRICA;2018;ORDINARIO;LIMA;LIMA;PUENTE PIEDRA;PERU;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;5.286;NO
5185355f6e584d4b6754036b79d1b0c1;AYACUCHO;LA MAR;SAMUGARI;PERU;2006;M;1985;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);LIMA;LIMA;LA VICTORIA;PERU;AYACUCHO;LA MAR;SAMUGARI;2.571;NO
1b8a218649117b41455100d1a9392e20;LIMA;BARRANCA;BARRANCA;PERU;2016;M;2000;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;BARRANCA;BARRANCA;5.949;NO
73cf9d8519b05a1a66cefedd99e1896c;LIMA;LIMA;COMAS;PERU;2017;M;2001;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;LIMA;4.247;NO
d9aa4edf517ef591ff4d94b8aa3b2ff5;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2016;M;1999;INGENIERIA ECONOMICA;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;JESUS MARIA;8.475;NO
795322efe4e6717c2a448893c21ebb2d;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2016;M;2000;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;INDEPENDENCIA;PERU;LIMA;LIMA;INDEPENDENCIA;11.085;NO
6844d860145b7fd7837e35a7d71859f1;LIMA;LIMA;ATE;PERU;2011;M;1993;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;LIMA;LIMA;ATE;6.205;NO
b56207d436916b7741edbf5e80377de1;LIMA;LIMA;CHORRILLOS;PERU;2016;M;2000;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;CHORRILLOS;PERU;LIMA;LIMA;LIMA;10.824;NO
95245978e4d457d61917d55687095b89;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2016;M;2000;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;LIMA;LIMA;MIRAFLORES;9.176;NO
90cbc18601848dceaa63001eac9a5821;JUNIN;YAULI;SANTA ROSA DE SACCO;PERU;2017;M;2001;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;JUNIN;JUNIN;JUNIN;5.269;NO
9360577132333bba8eb0a292803aed66;LIMA;LIMA;ATE;PERU;2015;M;1999;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;LIMA;LIMA;LIMA;10.865;NO
ae860ac67e0cdadf3cc6c93151904423;ANCASH;POMABAMBA;POMABAMBA;PERU;2016;M;1999;INGENIERIA AMBIENTAL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LA VICTORIA;12.425;SI
491ab6ad9be9ea952142d967b9e73d65;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2016;M;2000;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;6.599;NO
5497e176efed661b79f0c027ccbe548d;LIMA;LIMA;LOS OLIVOS;PERU;2017;M;2000;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LOS OLIVOS;1.659;NO
cbea92d671d54a4626dc81f349ef0983;LIMA;LIMA;VILLA EL SALVADOR;PERU;2014;M;1998;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;LIMA;VILLA EL SALVADOR;10.439;NO
c97a9d0f12c258e1fb10c4e5818975c2;LAMBAYEQUE;LAMBAYEQUE;TUCUME;PERU;2016;M;2001;INGENIERIA MECATRONICA;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;LAMBAYEQUE;LAMBAYEQUE;TUCUME;14.585;SI
9c70248afbe888f2165d525de3cef7b0;JUNIN;HUANCAYO;EL TAMBO;PERU;2016;M;1999;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;JUNIN;HUANCAYO;EL TAMBO;15.062;SI
